videoId,viewsSubscriberRatio_zscore,title
mdOrZRsHKEw,-0.06357050284371654,Google Pixel 6 Re-Review | Six Months Later...
UQnwE7tzDH0,-0.04273302724346331,iPhone 13 Mini Review | Two Months Later...
KVlR8FMJB2k,-0.12022403919018429,Best Budget Camera Phones (2020) | Top cheap snappers reviewed
6juVRuQnV3I,-0.20039487030598352,Samsung Galaxy Z Flip Full Tour | Best foldable vs Moto Razr?
RH50skisDlE,-0.18112734849521447,Poco M4 Pro 5G Review | Proper Upgrade vs M3 Pro
oT7BATUfC_o,0.10550296311073966,"PSVR on PS5 | Setup, Review & Update"
z3o0A1BmECc,-0.022229294531213223,Samsung Galaxy Watch 4 Classic Review (46mm) | Is Bigger Better?
GqImrEtsEbE,-0.1260601125286637,Samsung Galaxy Watch 5 Pro Review | Stellar battery life?
QT6ynlxdQeQ,-0.1734481970854361,"Oppo Find N2 Flip, Galaxy Z Flip 4 killer? | TSW136"
IGhfj72JM2M,-0.18731964128354214,Huawei Mate Xs | Hands-on Review | Galaxy Fold Killer?
UdI1tsnlRoI,-0.1622283060771183,Xiaomi 13 Pro Review | Serious S23 Ultra Rival
bgNdmNgdxqk,-0.005563945584966611,Apple Watch Series 6 (44mm) | Full Review
TUp6cKLVeQM,0.06119893528229015,"Samsung Galaxy A52s 5G Review | Seriously, best mid-range smartphone?"
8ujEXgdcbu4,0.06088222009265448,"Philips Hue | Setup, Tips & Tricks"
nvclJv_N3do,-0.04323806877704355,Samsung Galaxy S22 vs S21 | Worth an upgrade?
JmwV2b7mU18,-0.13895382628650743,Sony PS5 Review | 7 best reasons to buy the Playstation
nEd7kJvoYQs,-0.15672733784251142,Roku Express 4K | Setup & Review | Best Budget TV Streamer of 2021?
jNbIOKV1PVA,-0.17734277225605233,"Forget the Macbook Pro | Lenovo Yoga Pro 9i, Slim & Powerful Laptop Legend!"
jssxHrLfSAc,-0.16985637439179416,"Acer Triton 300 vs Helios 300 (2020 Models) | 10th Gen Intel, 240Hz Gaming Laptops"
HzieL6ZSOXw,-0.0891232886758998,Google Pixel 6 Pro Review | One Month Later...
6pF6VDUKcIU,-0.06113622308509768,Samsung Galaxy S22 Plus | Unboxing & 48 Hour Review
fuJkgeYoT5s,0.06431432297560925,Samsung Galaxy S20 FE 5G Review | Fan Edition One Month Later
0pDxOq3rbF4,-0.1702704880160919,Asus AiMesh AX6100 | WiFi 6 Mesh Setup
P-78HsyvHV0,-0.14109727295700927,Asus Zenbook Duo 14 (UX482) Review | Dual Screen 2021 Laptop!
UYBJKIsizGU,-0.05965685665092867,Samsung Galaxy S21 Review | One Week Later
N0Dm6NFe2eg,-0.17426314272930502,"Huawei Matebook D16 | 12th Gen Intel, 16-inch Beast"
x2S77b6mc7U,-0.07934598427327719,"Samsung Galaxy S22 Review | Oops, they did it again..."
ZF1IBf4cNuU,-0.10159062886662122,Samsung Galaxy Watch 5 (40mm) Review | Go Cheap Or Go Pro?
iANBi5REEE0,-0.15009947652994296,Best Budget Phones (Early 2021) Under £400 | Fully Tested & Reviewed
jUhq5W5jPqY,-0.14534364037589817,OnePlus Pad | Unboxing & Review
uxzZsMzzi44,-0.15249084648867564,The Phone You Fix Yourself! | Nokia G22 Review
AmiF7LHBfuQ,-0.19069107178862948,Why is OnePlus so successful already?
8HYab1lhMlc,-0.15923313393427377,One UI 3 - Deep Hidden Features You MUST Know - Part 2
fsABej0sO40,-0.19349354415763287,5 Awesome NEW Homescreen Themes - Jan 2020
AprkSwuQYc4,-0.17720721385315397,Galaxy S20 - Significant ONE UI 2.5 Update - New Features!
Pw0-rApGEC0,-0.17816115928738077,One UI 3.0 - Features That Matter!
J-s-BSp9jXY,-0.1696564512890666,Top 5 Best Free Android Apps - November 2018
2snpMY0XKpI,-0.1457954479472137,Best 7 Android Apps to Try - April 2020
-ScOXDyvNxk,-0.20251933557377882,4 Things That Seriously Makes Sony 1000XM4 the Best!
W0PSERR4Wjw,-0.2028367677191352,7 Reasons to Still Pick the Sony 1000XM4
vElHbmeIa2Y,-0.062166506379690005,Galaxy Tab S7 Gets One UI 3.1 - NEW FEATURES!
3gvdbXHpHY0,-0.15510898954187752,Top 10 Usability Upgrades in One UI 4👆 - Note 20 Ultra!
ge3-ZiEWgXI,-0.19390661819613558,Android App Hits: Feb 2020
ycQ4_gC_-d4,-0.19695231779339906,Galaxy Tab S6 gets the One UI 2.1 Android 10 Upgrade - What's NEW?
dnd5OX8C54s,-0.1725339530742451,Galaxy S10+  - Still Worth it in 2020? (vs S20)
4YdTJF_PCHU,-0.09780465456380363,Top 7 Best Free Android Apps - Aug 2018
dEbYC3SaDrg,-0.06922834099002065,7 Things Galaxy Note 9 Users Don't Know
BKumQBxiXt4,-0.18012841408951144,12 Android Tricks People Barely Know
m8Uo7EV3330,-0.1989764630319702,"Galaxy A53 5G - Loaded Mid- Range Phone with IP 67, OIS & 64 MP Camera! (2022)"
4opks3Af84w,-0.1995173344276943,"iPad Pro 12.9"" Review and Thoughts - It's Great, But It's Not For Me! (2021)"
1CBhJChR8Vc,-0.10005801054629444,Galaxy Note 10+ : Brand NEW Features (One UI 2.1 Update)
EORRoUOEM6s,-0.19675856050986984,3 Disturbingly Good Features of the AirPods Pro 2
g9itkrI89g4,-0.06827934255026692,Top 7 Best Free Apps for Android - January 2018
O2ZIHv82PFY,-0.16790521524559407,What is new in Android 4.2.2 on Galaxy Grand
Am2zfYIDGu4,-0.19010155494725337,"Samsung Galaxy Z Flip 4 - Big Improvements, Same Price"
vPmbn-jsCdU,-0.11776330376547028,10 Amazing Things You Can Do with Galaxy Phones (2022)
V4lsq-dBQe4,-0.19968305874254266,Samsung Galaxy Tab S (10.5 inch) Display review
EqDDXDwYD2s,-0.19002817452923595,Samsung Galaxy Note 3 -- Tips and Tricks video HD
mhy5oNlq_Jc,-0.16341994025666248,3 Superpowers your Galaxy S10/S10+ Needs
L-Ob2u5tGic,-0.09277108768743833,Most Useful 7 Android Wallpaper Apps (2019)
_oWJEk8IdMA,-0.15533490228948177,5 Real Reasons to Get the Galaxy S21 Ultra - Watch Before Buying!
biddhPQ7MzE,-0.19525137619373623,"Sony Xperia ZL review, specifications, user interface, display hands on"
XL_12qAYn3s,-0.19053441696364842,7 Reasons To Get the S22 Ultra - But Don’t Pre-Book YET!
bLVWE1Usbsw,-0.1939288796712645,Galaxy S20 FE - Almost a Flagship!
jz7YGd8vQZY,-0.19996338842935088,11 Tricks I Should've Known as a New iPad (M1) User
x05df12Boqk,-0.16130427562033922,HTC One camera review
fxBohnTC1DM,-0.12479380741080473,"Galaxy Note 8.0 (5100) Full in depth review, Specifications, Camera"
U_Hdbj0KfI0,-0.1668679954044036,Samsung Galaxy A7 (2017) vs Galaxy C9 Pro
yeXJGWwprPs,-0.14369132629799433,Asus Zenfone 2 Deluxe vs Samsung Galaxy S6 Edge
IFinrl919GY,-0.15782324050944416,Mivi M80 - Truly Wireless Earphones (under Rs. 3000) - Showcase
pCuL44GcG24,-0.1541311336343641,Top 5 Best Android Apps - Sept 2018
fwrJSKz3jAk,-0.1999246369726451,Samsung Galaxy Mega 6.3 Review
lxJSybmqtpY,-0.20206586108041258,My Video Editing Computer Build for 2021
yYY7jzaQDy0,-0.12353314831924656,OnePlus 6T vs VIVO V15 Pro (Triple Camera vs Dual Camera)
HYlgbTI9ZQo,-0.17113972513191364,Galaxy M30 - 5 Reasons to Buy
wQtsjWKIKaE,-0.18612994288444396,OnePlus Nord - 8 Important Questions to Answer
782-pcz9hIg,-0.19740991478215952,Samsung Galaxy A51 Review- A Good Looking Mid-Ranger (2020)
-jtgPHuoqOc,-0.19257752568103306,Try these 7 Camera Tips for your Galaxy S20 | Note 10+
wjjGlzKvc0c,-0.17628542388300222,5 MORE Galaxy Note 8 Tips and Tricks
2jPd78roP0M,-0.17062358870855496,5 Beautiful Android Homescreen Setups - Sept 2019
93tD6bYRO2o,-0.19957340036505594,6 Tasks to Automate on your Android smartphone NOW
zCBMq46XiAQ,-0.16938595896352054,Nexus 5X After the Buzz: Too many compromises? | Pocketnow
2oF2HKRB_wM,-0.15978288908106172,LG G6 After The Buzz: Still one of our favorites? | Pocketnow
87nf58w_KUo,-0.17303700623749552,"Samsung Galaxy S8 without bezels, LG V20 issues & more - Pocketnow Daily"
-1N6aocLPZg,-0.1831044457797196,LG G Flex 2: Your Questions Answered | Pocketnow
Nl2EaFRRuyU,-0.052692531760969524,The Huawei Mate X Changed My Mind!
vsCER0uwiWI,-0.07107386665754596,Sapphire Screen: The Making of A Scratch-Proof Smartphone Display | Pocketnow
-JU22rPxtbc,-0.16660382952371258,Apple iPhone 7 vs iPhone 6S: 4 Reasons to Upgrade (and 3 Reasons Against) | Pocketnow
DqtHOhi3iWI,-0.17572187196728775,9 Tips to improve battery life on your iPhone | Pocketnow
ud4qy1EHRKQ,-0.117266382247842,Apple iPhone SE After the Buzz: 11 Months With a Petite Powerhouse | Pocketnow
2DEOU4QYMnk,-0.1699691108532166,"Samsung Galaxy S7 explodes on video, Android Wear future & more - Pocketnow Daily"
UW214DYlHGQ,-0.16637551802741463,Samsung Galaxy Note 9 Hands-On - The best phone?
sopPYqh_VeQ,-0.1707235501614358,Honor 20 Pro Hands-On: Beautiful Uncertainty?
aTpFTifoMks,-0.1688772611527304,How To Scratch a Sapphire Smartphone Screen | Pocketnow
A2fuqpgbw_A,-0.15827228898303,"Moto X (2014) - After The Buzz, Episode 41 | Pocketnow"
b3ehCW5svG8,-0.17519660489616304,Jolla Hands-On: First Impressions After 24 Hours | Pocketnow
uClS02-uv14,-0.1552558228613479,Meet the new BlackBerry KEYone! | Pocketnow
L8o9mJZyI_g,-0.17090538165471741,Moto X Pure Edition – After The Buzz | Pocketnow
q8dIPDy4tNg,-0.17340583366883827,Huawei Mate 9 vs LG V20: Big Phones Dual Cameras (pt.2) | Pocketnow
RnlLgT6vpD0,-0.175712188633326,LG V30: Improving on the V20 | Pocketnow
vliCKnOdIEg,-0.16252800666661596,Vivo NEX 3 hands on: Turn it up
QyG_CffXkqc,-0.18789360757199788,LG Tone Studio: Wearable wireless speakers are a cool idea! | Pocketnow
3oTu2V96MxQ,-0.1675334295840398,"Camera showdown: OnePlus 3, HTC 10, LG G5, Galaxy S7, Huawei P9 | Pocketnow"
9kTT_MWLpy0,-0.1705247190374214,"Motorola Droid TURBO – After The Buzz, Episode 47 | Pocketnow"
M5Aq4Ku1v2U,-0.180660372287776,Meet the Samsung Galaxy Note 8! | Pocketnow
T84Lw65vpLo,-0.15459197652197074,Samsung Galaxy S8+ vs Google Pixel XL - Big phone battle! | Pocketnow
D5jjFlAu-VE,-0.12368557192368013,Nexus 6 vs Note 4: Google vs Galaxy | Pocketnow
UENFF5a7DDc,-0.126151594305937,Huawei Mate 9: One Week Later | Pocketnow
FhLDKvgnxPU,-0.14309312503500202,LG G6 vs OnePlus 3T - 2017 flagship vs flagship killer | Pocketnow
d8bfPS2OegI,-0.1730501325346436,Apple Ban REJECTED by Huawei
GT2FpjtBRCk,-0.1663714295086308,Honor View 20 Review: A (great) look forward
LL4Fs6UaD6A,-0.07864343640803902,HTC One E8 vs HTC One M8 | Pocketnow
uta6XDQ9Heo,-0.15861981307965697,Nexus 5 vs Nexus 4 | Pocketnow
zdGEqz6DHh4,-0.043616665616427755,HTC One max vs Galaxy Note 3 | Pocketnow
kwSaGzU89Kw,-0.1728919714132685,24 hours with the HTC U11 | Pocketnow
KWWAPU8UMbc,-0.16317937226444243,Samsung Galaxy S7 After the Buzz: Still a safe smartphone buy? | Pocketnow
WzRyyjjohBE,-0.17619269718302755,OnePlus 7: The one that got away
Gh9QAimzQO4,-0.14407781250631158,Moto 360 Review: A Stainless Steel Circular Smartwatch | Pocketnow
0a5USYwSE_I,-0.18155123901225623,HTC 10 vs HTC One M9: Should you upgrade? | Pocketnow
DFniFDbRPhk,-0.15444694169774376,"ZTE Axon 7 Hands On: All Flagship, All Sound, Great Price | Pocketnow"
tC5kylUeoF4,-0.17124150093578944,3 Fun Things to Do on the Amazon Fire Phone | Pocketnow
DC9dW4NxpGM,-0.15011913697244267,"Samsung Galaxy S10+ vs iPhone XS Max: Your move, Apple"
yCfh8-_Fimg,-0.16742992550324873,Samsung Galaxy Note 7 vs Galaxy Note 5: Yesterday vs Tomorrow | Pocketnow
ftDFLz-cqVU,-0.17918204996961676,Top 5 Smartphone Cameras of 2017! | Pocketnow
sy-6FbxdOP4,-0.17510084748254137,Samsung Galaxy Note10+ Review - VERSATILITY at its finest!
lyDTHeT3rwY,-0.1617283784665752,Apple Watch Review: a Pleasant (but Pricey) Surprise | Pocketnow
ReLRyxAQzhE,-0.10572578483223823,iPad Air 2 vs Nexus 9: Not Much of a Showdown | Pocketnow
nIotNtUmIxA,-0.1618682488460226,OnePlus 7T After The Buzz: Still The Better Buy?!
U3do8Fyfmo4,-0.1469195482462841,Meet the all new LG G6! | Pocketnow
BkSZ8XHzYx8,-0.09590516271343892,Moto X (2014) vs Galaxy S5 | Pocketnow
vSabLBcv5fA,-0.16581539095402767,LG V20 vs LG V10 Smartphone Showdown: Should you upgrade? | Pocketnow
n_7CN-qTw7k,-0.16629107706827578,ASUS ZenFone 6 UNBOXING
kEKEimBkRiI,-0.14807276419158283,Samsung Galaxy S21 Ultra LEAKED!
cdev_Hb0B7A,-0.19263879153891375,Top 5 Best COOL TECH Under $100
lTmQjhYDiSk,-0.1831112267123479,"iPad Pro 2018 Best Features with MKBHD, Austin Evans, TLD + More"
L3v9jcpZXGQ,-0.17902571428403735,Essential Phone UNBOXING
MwrlRbQ1NgE,-0.16014521313749688,Huawei MateBook X UNBOXING
goDuCbgS6QA,-0.2015938473070343,OnePlus One Unboxing UK
uuXx6gWN6dE,-0.18793082213694653,Huawei P10 Unboxing (vs P9)
gdP_gZX2YnY,-0.19061230623653186,BlackBerry KEYone UNBOXING
ufrB_Emnlck,-0.1548548964513609,iPhone 7 SURVIVES 11ft DROP Test?
6qwX71sX2zM,-0.16998476323748515,Realme 7 vs Realme 7 Pro Unboxing
2jaHqwnbBN4,-0.07567685582904675,Top 5 BEST Smartphones of 2020.... So Far
s-6AszlQIIs,-0.13676599408226103,Nexus 5 vs Galaxy S4 - Camera Test Comparison
F4qbW2S5ZtQ,-0.1514786822583813,Infinix ZERO 5G - $269 for ALL THIS?
tk1JNx8Itm8,-0.1693369539129258,Brand New Products from Huawei – Unboxing & Ecosystem Overview
8s3ggOqH-SA,-0.19541884709238205,BLUBOO S1 & S8 - $150 Bezel-less Smartphones!
yl84UJkrfwg,-0.18447192900856024,The TRUTH About The Mac Studio (M1 Ultra)
6v7NkU_xHmg,-0.16043714356617536,Galaxy Tab S5e - Exclusive First Look...with Peter McKinnon!
XrJ4HNVlM3s,-0.12730370209943728,Top 5 Best SELFIE Smartphone Cameras 2015
4uayxfTCzfY,-0.19504556210483662,Mystery TECH - Unboxing Time 22
I1J6DrU1FBo,-0.1686925501280399,OnePlus 6 vs Samsung Galaxy S9 Plus SPEED Test
XLmp-eh5Cdg,-0.15888100113203374,Samsung Galaxy Z Fold 3 - THIS IS IT!
yUtsGx864ZM,-0.1400706919420971,Google Pixel 2 vs Pixel 2 XL UNBOXING
ktt1WTFgMuA,-0.1908340447086065,Samsung Galaxy Fold UNBOXING
KFvzJbo67IY,-0.13935988013357792,Galaxy S7 Edge Review After 3 Months
SRnT7uNz7Dg,-0.19402333261284063,LG gram 2017 Unboxing (13Z970)
stsKJQZxl7I,-0.12147947247115576,The Truth About The iPhone XS Max: 2 Months Later
fvZOFNjoGA4,-0.17885259935063433,LG G7 ThinQ: A Notch Above the Rest?
lE0e2VhOkUc,-0.17464448749407777,The Always Connected PC Buying Guide
rNa-knJ2WuM,-0.19938005732260983,LG G3 Unboxing UK
3O3uvcR9w-8,-0.20009143672107457,Moto G 2015 (3rd Gen) Review (New User)
B9qcRmcWaFA,-0.1969547454851312,HTC 10 Unboxing - Gold Topaz
7UFJVD0-Hw8,-0.19227761513687402,"LG Gram 2018 Unboxing - The World's LIGHTEST 15"" Laptop"
Smrqa3QbZDU,-0.14368623989546447,The Truth About The Samsung Galaxy Note 8 - 2 Weeks Later
ygn3U9r1TgE,-0.18024716784693318,Nexus 6P vs Galaxy S6 - Speed Test
nhth7mKxU-Q,-0.17095950437070068,My New Tesla Model 3 Performance!
9yxw2lJOg84,-0.16374486857238787,Unboxing The iPhone XS Max & XR Models
XtGWv38pfdk,-0.12330162539312753,Samsung Galaxy Z Flip UNBOXING
5p6OoLiPWSQ,-0.14861859652258572,HTC U Ultra UNBOXING
KJdc8Si3A-k,-0.16743250044884436,The iPhone 11 Pro Cameras Just Got Even Better...
GZzUbAW7k_w,-0.19296950728054044,Epic NOKIA Unboxing
CEBiRu5IRWM,-0.1903466741419987,$5000 Mystery Box - Unboxing Time 27
iwr3OGizXVY,-0.17306810101854364,LG G4 vs Samsung Galaxy S6 Speed Test | SuperSaf TV
ftnNsXFS5q4,-0.17524897078612425,OnePlus 6 vs iPhone X SPEED Test
ucoyMNjquQc,-0.17977020309599448,Samsung Galaxy S6/S6 Edge vs Samsung Galaxy Note 4 | SuperSaf TV
E92TnPdDgEU,-0.1603682759861112,"The Truth about the 16"" MacBook Pro: One Month Later"
ADQkj79NqiQ,-0.15054405081465372,OnePlus 5T vs Razer Phone SPEED Test
_TTN8Vr3Iss,-0.13341096991391654,iPhone 11 (2019) NEW Design
lWCfNN0zmN8,-0.15722061134455328,realme GT - A Real Flagship Killer?
x0Tr9LvEa2Y,-0.1043214176128129,OnePlus 6T vs iPhone XS Max
j00c5MF37Yc,-0.1314555986856247,Sonos Ace Over-Ear Headphones Hands-On & First Listen!
CqRuHSGJP2Q,-0.15220233937792976,"iPhone 13 Leaks, New Black Apple Pencil, 5G iPad Pro with Mini LED & More!"
6C3S8iH36vs,-0.17302210928480555,AirPods Max Available for $549! Here's Everything YOU Need to Know!
TgLfp-xFhYE,-0.1596477394006816,Cheaper Apple Displays Are Finally Coming
SMhWU5BJ8Mk,-0.08767458455049128,"tvOS 14 Hands On: Picture in Picture, Audio Sharing, Home App, & More!"
Rmjp8s-6SuQ,-0.1665089057068679,iPadOS 15 Multitasking is Much Easier!
XoF_J68gjkY,-0.14423356331742127,"CES Day 3 Roundup (Rollable OLED TV, Electric Air Taxi, and More)"
e6Ff-Vm2Wyw,-0.15673015068131307,Hands-On with Apple Arcade!
Tvk3nL1jflE,-0.16693920529468148,5 VERY Useful Mac Apps You Should Check Out (February 2021)
dV6VnT2eoUE,-0.13991410006737204,New Apple Music Sing Feature & Advanced iCloud Protection in iOS 16.2
nnDOz3wdoJI,-0.14874920308504277,WWDC Hardware Surprise | New 2022 MacBook Air
DDPVsS0G5q4,0.0529116653069454,New iPhone 15 Pro Leaks: Should You Upgrade?
Q9SSItLOmCg,-0.15617026003627102,"What to Expect at WWDC 2020: New iMac, iOS 14, macOS 10.16, & More"
y_VVEQYTaZc,-0.16677095171209216,M2 MacBook Air Review // Apple's Best Laptop
rTMMuGKd-T8,-0.1355667138823399,macOS Big Sur: 8 Tips for Getting Started!
rXQBsaVKDUg,-0.056772487196707994,New AirPods 3 vs AirPods Pro
43U-q3QOCi0,-0.1352703011879059,"M1 Pro MacBook Pro Unboxing: Wow, This Thing is Amazing!"
KPh1ig7-AJ0,-0.14450634891302358,Apple Watch Series 6 - Everything You Need to Know!
Xbwi_1fwpoM,-0.18814703240055056,"2020 13"" MacBook Pro Hands-On: Here's What's New!"
gL5u09LDzik,-0.16808046576552166,Fake AirPods Pro for Only $95?
vbT22cak4zs,-0.16678598713862142,"iOS 14.2 Top Features: Music Recognition, Redesigned Now Playing, & More!"
tbymbh2nA-4,-0.15565404372543307,Apple Watch Series 5: What's New?
-VbdMnJ6ers,-0.07217735563497406,What's New in watchOS 3
C1LMNEw6OJk,-0.11153652242512094,Apple Watch Series 8 HUGE Changes Coming (for real this time?)
n8qdEm4Zzq4,-0.19448911850513137,Beats Solo Buds: $80 AirPods Alternatives!
JMG1jxCqKyE,0.10612060784861756,Top Apple HomeKit Accessories You Can Buy
RauehJ2NCrs,-0.14336437246949157,iPadOS 16: It’s Finally Here!
V7qhOo_jR2Y,-0.05124016620663169,Apple's Universal Control Is Here & It's Amazing 🤯
Ij5XHq1yxmw,-0.18425214095678003,"watchOS 7 New Features: Sleep App, Watch Face Sharing, Handwashing & More!"
bwEjy0vL0G8,-0.025176612304503083,Apple iPhone 14 Event: Everything Announced in 11 Minutes!
hikIh5IVUvw,-0.17114697680479907,iMac M1 2021 - Is The New Design Ugly?
n23RDRFeZHo,-0.1510625108524734,New 10th Gen iPad & 2022 iPad Pro!
-nNLjPVexiI,-0.16122502724087032,Google Stadia Hands-On: 4K Gaming on a Mac?
sYOXToOgmSs,-0.09410616724155581,iPhone 15 Pro Max HONEST Review - 6 Months Later
snnXuA1J2kI,-0.045433627675569355,Five of the Best Camera Apps on iOS for 2019
wttybR8RJds,-0.09608797965265083,iPad Air vs. Microsoft Surface Go: Better Laptop Replacement?
Qke1Bmb3xsI,-0.07106616601719248,Powerbeats Pro vs AirPods
Lj5S8lgWJNc,-0.16318321255313364,iOS 16 Hidden Features: The Ones Apple Didn’t Tell Us About!
Iy0hYIZsxB8,-0.16288823180408335,24 Hours with Nothing Phone 1: An iPhone Users Impressions
2bb9-Zw8hG8,-0.12046255397465905,WWDC 2023: Everything You Can Expect to See!
nJOxAa5UPEU,-0.12068880134528989,Apple TV+: Hands-On With the New Apple Streaming Service
Aa7DLPLsF8s,-0.1360449836405088,iOS 15 Tips You Need To Know!
GeR-v__Ys8I,-0.15125224361581882,AirPods Pro: Hands-On & First Impressions
LKNPj6mHySg,-0.15726283436406405,Best AirPods Alternative? Jabra Elite 65t vs Apple AirPods
6YwYZvmYecI,-0.14108614736396255,"27"" 5K iMac: Is the 2019 8-Core Model Better Than $5,000 iMac Pro?"
LufSx_bYy0o,-0.05984544199021226,5 Useful Accessories for Your Mac!
IQwsON2_pUU,0.3194496832000044,iOS 13: 8 Tips for Getting Started!
RrwpZwAhEOU,-0.14345816489212648,iPhone 15 Event in 6 Minutes!
XIJlOYWEYYQ,-0.18805896775945063,Best Productivity Apps for Mac (April 2022)
qioAhF773XE,0.0071602943237868725,Lightning Headphones: Are They Better or Just an Inconvenience?
4hGP_MyZq8U,-0.2005705890582619,"Saving the future with open-sourced food - Detours: Season 2, Episode 1"
XIsuu9VW_z0,-0.17620400337203285,The Verge’s favorite gadgets from 2018
G6DV5lHjDws,-0.16021052483412218,Osmo Action hands-on: GoPro should be worried
3Ge-9rARXfo,-0.14718626133458027,This hurricane-proof home can withstand powerful storms
DvisTHAvaIE,-0.1781628880361934,How podcasts became so popular
zoj1tk1xetQ,-0.03810030337572257,Theranos’s invention never would have worked. Here’s why. | Theranos Trial Ep. 2
zHky9TCfT68,-0.1210491497618465,Surface Book 3 (13.5-inch) first look
_J8nXMbYOac,-0.10434105014360924,Surface Pro 8 review: the best of both worlds
bmNaLtC6vkU,0.1187867064352259,"Boston Dynamics Spot hands-on: new dog, new tricks"
pUtJ8HPZRkw,-0.18660068523500617,Lidar vs. Tesla: the race for fully self driving cars
tODIvUmH6cs,-0.17680008430577776,Volocopter’s flying taxi takes off at CES
xHEh2b-cM_A,-0.17095933037735425,Sony A7C Review: a little ripper!
TiePVowg288,-0.18748035336308064,Peloton Tread Review: beyond the drama
tAK8da2v8sU,-0.1208310685285581,Apple Watch Series 7 review: watch before you upgrade
6UzGPQOYONk,-0.04325359438916224,Why Nintendo Switch is the most innovative game console in years
MFYdvfl-KDc,-0.17798070686696324,What Disney+ does that Netflix doesn't
sBXdyUA6A88,-0.16134277555574872,Apple WWDC 2024 keynote in 18 minutes
tjHBuMmwUqg,-0.10861012724164233,DJI’s Phantom 4 is the drone we’ve been waiting for
3Gt_1E0HzHo,-0.1960673456333039,Intel’s Project Alloy headset mixes reality with fiction
xeLW3Rw9rPk,-0.2026909074520346,Hanging out with Rich Miner of Google Ventures
HH_2pf4KLLU,-0.1650981786852613,Why the new TCL phones matter
TovsUr5n5Rw,-0.1619284827696846,The best bluetooth speaker — This Is My Next
zNAWJ_vBr-k,-0.18375012690186857,The world’s first self-driving big rig
J8phSH6cuS0,-0.12687300268608678,"Microsoft Windows 11 event in 7 minutes: Android Apps, New Start Menu, Free Upgrade"
bNEKN5TTsuw,-0.17775120288601995,The Moto G Stylus is a $300 Note 10 alternative
WOAapu-XJl8,-0.17792813891602094,Robocalls are finally getting blocked
D7WBAUa5Q_o,-0.16274754039999856,"Microsoft Surface 2021 event: Pro 8, Duo 2, Laptop Studio, and more"
h5qP2SL-r-g,-0.16050040619552688,Lenovo’s Yoga Book reinvents the tablet
E5DlpONIW5M,0.02479043124574977,Samsung Galaxy Watch 4 review: gone Google
OMj7QZGk9io,-0.20352966349412074,Detours: Shinola brings watch-making to Motor City
vgXXAW2ka-0,-0.18957887528938952,Moto Z and Moto Mods review
deymf9CoY_M,-0.16755115546481977,Intel's future computers have two screens
eRISZlIFtBA,-0.18080993496723508,Self-driving Lyft first ride
c_BIkux6Ze4,-0.16815061659940136,The best Bluetooth keyboard for the iPad
K93ZoIjngcI,-0.19676378356430238,The making of Google's Daydream VR headset
PBIbsvZSp24,-0.14999812219607075,Sony’s best headphones just got [a little] better 🎧
MoAFxpzvOxA,-0.13222735736998203,M2 MacBook Air review: a new Air-a  👀
jG5pJ1jsdEM,-0.11287664004938563,Google Nexus 6P review
3F0tSL8oVJI,-0.18685198568341332,Galaxy S22 Ultra hands-on: just call it a note
SzMEAPcRX-o,-0.14256203003140036,The best wireless headphones you can buy - This Is My Next
HdWQxGM6Rco,-0.10626100421882359,We used Apple Fitness Plus for two months. Here’s what you need to know
FWsid6C6jbU,-0.1724677158610447,Android Wear watches on the iPhone: hands-on
s2bNw5Ye8Ek,-0.08112489832833492,The entire Marvel Cinematic Universe explained
iL66hBL6NP8,-0.16247817336091283,How Apple is acting more like Google
bDnjiNCtFk4,-0.003104501320688978,Inside the traumatic life of a Facebook moderator
O5MvVNz_YWo,-0.17014691659006406,What I learned from 60 flights with DJI’s new drone
x1Ramg73R2Y,-0.17304246656192393,"iOS 15 and iPadOS 15 preview: the good, the bad, and the weird"
NbGmtfSLd84,-0.15922362274847135,"Galaxy Buds Plus review: better sound, fantastic battery life"
2viFCKPl7CE,-0.19781152926501275,Welcome to Virginia Tech's giant virtual reality room
8TUM3-Zr48I,-0.17510765271446446,The best drone you can buy just got even better
edKLviNIRp0,0.14193949696861058,GALAXY WATCH 6 vs GALAXY WATCH 6 CLASSIC [Samsung's Subtle Changes]
DmQ9Zhvhj5U,0.17380607227118755,ECHO DOT vs ECHO 4 (Best Amazon Alexa Smart Speaker 2020)
bE66o05p_l8,0.21511296571726646,Galaxy Watch6 Classic by Samsung || 2024's Top Smartwatch?
f6rxMnar53s,-0.03549670950922922,Flagship Features For Half The Price? - Samsung Galaxy Tab S9 FE
ZD2YbVBbsKU,-0.06395343145471837,My Most Recommended Wearable of 2024: New FITBIT CHARGE 6
TBhuwtzOd20,-0.04439395759279672,The BEST Earbuds I Ever Tested - Sony WF 1000XM5
QUPGE9LEq5E,0.6662348491166699,RAYCON E55 & E25 Review [Big Deal or Big Lie?] - TESTED!
vluEm6XJWjs,0.31935183223502467,NEW GALAXY BUDS 2 PRO - Samsung's disruptive earbuds
934V2eiwsNA,0.5752392831126681,"AIRPODS PRO Tips, Tricks, and Hidden Features most people don't know"
Qk5o2faETWM,-0.028822467989678788,NEW Garmin Vivomove Sport (Perfectly Priced Hybrid Smartwatch)
n47MyCiVe9U,0.02801637836559422,"APPLE iPAD Tips, Tricks, and Hidden Features most people don't know"
6pb3vKzHq_o,-0.07475739255091254,I Tested Bose & Sony's Premium Earbuds - HUGE differences!
